p (mbar),T (degC),rh (%),Wx,Wy,Day sin,Day cos,Year sin,Year cos
1004.54,-0.98,75.2,1.1202155126269826,0.21146443027106546,-0.9990482215816499,-0.043619387370097296,-0.5326656499293498,0.8463257678845323
1004.48,-1.0,75.4,1.2741179593677276,-0.20180045990189815,-1.0,-8.070792685710138e-12,-0.5325645408957999,0.8463893960704174
1004.54,-1.04,75.8,1.0622571884784568,-0.19496067687060437,-0.999048221582354,0.04361938735397107,-0.532463424261711,0.8464530121769862
1004.67,-1.1,76.2,0.8129847863265245,-0.10703147762044238,-0.9961946980917568,0.08715574274752987,-0.5323623000285744,0.8465166162033005
1004.85,-1.19,77.0,0.8966087259377226,-0.24696718926273173,-0.9914448613742586,0.1305261922166472,-0.5322611681977372,0.8465802081485133
1005.0,-1.21,77.5,1.1327327392423858,-0.292944604743697,-0.9848077530133782,0.173648177660294,-0.5321600287706907,0.8466437880116866
1005.0,-1.28,78.0,0.9961256789122535,-0.46661936501992973,-0.9762960071221072,0.21643961392829728,-0.5320588817489263,0.8467073557918828
1005.1,-1.43,78.7,0.4074860791101027,-0.5691705327329193,-0.9659258262887569,0.25881904510368303,-0.5319577271337916,0.8467709114882551
1005.19,-1.52,79.7,0.3223349443590739,-0.39522168923913165,-0.9537169507488589,0.30070579950226867,-0.5318565649267782,0.8468344550998664
1005.34,-1.53,80.1,0.5247996904302912,-0.24695198910774233,-0.9396926207877576,0.3420201433205881,-0.531755395129378,0.8468979866257795
1005.36,-1.5,80.3,0.4317987557425508,0.3565807545832852,-0.9238795325146205,0.3826834323570413,-0.5316542177429384,0.8469615060651483
1005.47,-1.63,81.0,0.4645985451826801,0.18479229370873976,-0.9063077870417284,0.4226182617298087,-0.5315530327689518,0.8470250134170357
1005.59,-1.69,81.5,0.6098179087665216,-0.014903628673118728,-0.8870108331785771,0.46174861323435124,-0.5314518402089103,0.8470885086805056
1005.65,-1.75,81.7,0.9894503199355456,0.5662049667562501,-0.866025403786476,0.49999999999647127,-0.5313506400641618,0.8471519918547118
1005.74,-1.76,81.9,0.5174108369075221,0.05182688347428946,-0.8433914458168508,0.5372996083406,-0.5312494323361985,0.8472154629387183
1005.85,-1.79,82.2,0.4113840701993852,0.49026844359614596,-0.8191520442951202,0.5735764363422938,-0.5311482170265133,0.8472789219315892
1005.89,-1.7,82.1,1.3158764731111254,0.10425501193048453,-0.7933533402908928,0.6087614290091669,-0.5310469941364542,0.8473423688324789
1005.92,-1.62,81.8,1.2099926282659264,-0.004223688212420749,-0.7660444431207409,0.6427876096844384,-0.530945763667514,0.847405803640452
1005.98,-1.62,81.7,1.1542644611550223,-0.11521090970262157,-0.7372773368142097,0.6755902076112016,-0.5308445256211374,0.8474692263546031
1006.04,-1.68,82.2,0.7219787591587359,-0.23737453806929673,-0.7071067811931607,0.7071067811799343,-0.5307432799988174,0.847532636973997
1006.02,-1.6,81.9,0.7280749280708207,-0.13231363918609915,-0.6755902076249923,0.7372773368015728,-0.5306420268019028,0.8475960354977887
1006.0,-1.66,81.9,0.8698770895513712,-0.29952270210058496,-0.6427876096876198,0.7660444431180714,-0.5305407660318864,0.8476594219250436
1006.09,-1.72,81.6,0.4513942068696957,-0.6845752478759938,-0.6087614290124617,0.7933533402883646,-0.5304394976902619,0.8477227962548268
1006.1,-1.84,81.9,0.33357314528630044,-0.6380665770464746,-0.573576436357616,0.8191520442843915,-0.530338221778378,0.8477861584862942
1006.21,-2.01,82.1,-0.06347839110715428,-0.9077832857364401,-0.5372996083563756,0.8433914458068006,-0.5302369382977283,0.8478495086185113
1006.21,-2.21,83.0,-0.04790328770290028,-0.6682853245637325,-0.500000000000068,0.8660254037843994,-0.5301356472498066,0.8479128466505439
1006.21,-2.13,82.9,0.15729943330982188,-0.6923560415569499,-0.461748613238035,0.8870108331766594,-0.5300343486359618,0.8479761725815482
1006.16,-2.61,83.3,0.1243416475960292,0.556272554305086,-0.42261826174676115,0.9063077870338233,-0.529933042457688,0.8480394864105906
1006.22,-3.49,86.6,-0.5333517039213743,0.08447461112172473,-0.3826834323743224,0.9238795325074625,-0.5298317287164792,0.8481027881367371
1006.3,-3.94,88.9,-0.8878320047312437,-0.0620832616322711,-0.3420201433244907,0.9396926207863372,-0.5297304074136848,0.8481660777591447
1006.39,-4.04,89.9,-0.5352483800273985,0.1265273554534576,-0.3007057995062295,0.9537169507476101,-0.5296290785507992,0.8482293552768799
1006.51,-4.16,90.5,0.1576652637573584,-0.027233519866565387,-0.25881904510769455,0.965925826287682,-0.5295277421293165,0.8482926206890097
1006.64,-3.9,90.5,0.12736178544160903,0.11260095740767727,-0.2164396139465588,0.9762960071180588,-0.5294263981505867,0.8483558739946913
1006.68,-4.03,89.9,-0.1358674878888633,-0.6560792831165831,-0.17364817767871477,0.9848077530101301,-0.5293250466161042,0.8484191151929917
1006.67,-3.87,90.1,-0.7833484646925999,-1.2201906338206938,-0.1305261922207647,0.9914448613737166,-0.5292236875273638,0.8484823442829786
1006.69,-3.73,89.2,-0.725153591330407,-1.3812140561768886,-0.08715574275166707,0.9961946980913948,-0.5291223208857156,0.8485455612638096
1006.7,-3.78,88.8,-0.7489129716118906,-0.7359547275148435,-0.0436193873726582,0.999048221581538,-0.5290209466926544,0.8486087661345526
1006.73,-4.06,89.1,-0.8843485589261381,-0.7660467520492877,-1.0634136837304658e-11,1.0,-0.5289195649496752,0.8486719588942752
1006.82,-4.09,90.3,-0.7138223403608569,-1.1927102189558656,0.04361938736594823,0.999048221581831,-0.5288181756581285,0.8487351395421359
1006.82,-4.05,89.8,-0.9049987363865757,-1.2829174903861515,0.08715574274497627,0.9961946980919801,-0.5287167788195094,0.8487983080772027
1006.79,-4.21,89.8,-0.6819118688369125,-1.5244330759791815,0.13052619221410577,0.9914448613745932,-0.5286153744353134,0.8488614644985443
1006.82,-4.36,89.9,-0.46052087478183934,-0.6905219213683005,0.1736481776577696,0.9848077530138234,-0.5285139625068911,0.8489246088053194
1006.83,-4.38,90.7,-0.6176665921005302,-1.300802821723153,0.2164396139257947,0.9762960071226621,-0.528412543035738,0.8489877409965967
1006.84,-4.43,90.4,-1.1455205069337224,-1.7241469682699058,0.258819045101207,0.9659258262894203,-0.5283111160233499,0.8490508610714452
1006.92,-4.39,90.8,-0.5594202191179319,-1.1623893575054982,0.300705799499824,0.9537169507496297,-0.5282096814710778,0.8491139690290241
1006.92,-4.25,90.6,-0.4551272959225319,-1.185647141651446,0.34202014331817937,0.9396926207886342,-0.5281082393804175,0.8491770648684028
1006.86,-4.3,90.0,-0.9034182860700533,-1.533699905585916,0.38268343235467306,0.9238795325156015,-0.5280067897528168,0.8492401485886809
1006.8,-4.37,89.9,-0.701143665250477,-0.9615079618386563,0.422618261740674,0.9063077870366618,-0.5279053325897718,0.8493032201889278
1006.89,-4.57,89.8,0.6869572369952273,0.3009813192540081,0.46174861323207755,0.8870108331797607,-0.5278038678926339,0.8493662796683037
1006.99,-4.76,91.3,0.29957658458961206,0.07971116587795583,0.4999999999942514,0.8660254037877576,-0.5277023956628994,0.8494293270258785
1007.08,-4.91,90.7,-0.5446940280966588,-0.2267342403692838,0.537299608338438,0.843391445818228,-0.5276009159020649,0.8494923622607223
1006.96,-5.13,91.3,-0.7010099043265566,-0.4981818082147038,0.5735764363521143,0.8191520442882438,-0.527499428611482,0.8495553853719956
1006.87,-5.03,92.3,-1.0197946794816628,-1.1405782795147785,0.6087614290071331,0.7933533402924533,-0.5273979337926473,0.849618396358769
1006.83,-4.99,91.7,-1.2088924233727736,-0.8880197681988293,0.6427876096824748,0.7660444431223886,-0.5272964314470577,0.8496813952201133
1006.87,-5.12,91.8,-0.4386404789159387,-0.8875215660796058,0.6755902076093117,0.7372773368159414,-0.5271949215760653,0.8497443819551892
1006.92,-5.17,92.2,-0.3939395434880794,-0.5906874267126426,0.7071067811781218,0.7071067811949733,-0.5270934041811668,0.8498073565630678
1006.97,-5.22,92.2,-0.2963239317537748,-0.4633488183539311,0.7372773368096722,0.6755902076161534,-0.5269918792638596,0.8498703190428206
1007.05,-5.22,92.4,0.20761686639496194,0.031547373715358984,0.7660444431164237,0.6427876096895835,-0.5268903468254958,0.8499332693936088
1006.98,-5.24,92.6,0.020190173553884364,-0.18892420938530885,0.7933533402868042,0.6087614290144953,-0.5267888068675729,0.849996207614504
1007.06,-5.29,92.6,-0.179247731934239,-0.14411887661382597,0.8191520442829212,0.5735764363597158,-0.5266872593915883,0.8500591337045781
1006.99,-4.98,92.6,-0.04401989820980255,0.2053344797193073,0.843391445813242,0.5372996083462644,-0.5265857043988946,0.8501220476629928
1006.97,-5.18,90.4,-0.42740321084572724,0.04718575376914944,0.8660254037831178,0.5000000000022878,-0.5264841418909896,0.8501849494888206
1006.93,-5.56,91.0,-0.7727067450666966,-0.7256199322844097,0.8870108331754758,0.46174861324030875,-0.5263825718693708,0.8502478391811336
1006.87,-5.7,91.8,-1.1047177187685673,-0.8599992801385199,0.9063077870327401,0.4226182617490843,-0.5262809943353912,0.8503107167390941
1006.93,-5.95,91.7,-1.1241982381850686,-0.7106886246884694,0.9238795325064816,0.3826834323766906,-0.5261794092905491,0.8503735821617748
1007.05,-6.07,92.3,-0.7283127614526885,-0.7701691512292345,0.9396926207854605,0.34202014332689945,-0.5260778167363421,0.8504364354482489
1007.08,-6.01,92.9,-0.7962946060992091,-0.49951466474699757,0.9537169507468393,0.3007057995086742,-0.5259762166741239,0.8504992765976789
1007.03,-6.01,93.5,-0.8632540075863913,-0.6817569349746542,0.9659258262870185,0.2588190451101705,-0.5258746091053925,0.850562105609138
1007.06,-5.95,93.9,-0.5939119986327213,-0.3512385768677559,0.976296007117504,0.2164396139490614,-0.5257729940316466,0.8506249224817
1007.07,-6.0,93.8,0.05412704391076907,-0.17166905113468087,0.9848077530122119,0.17364817766690832,-0.5256713714542395,0.8506877272145278
1006.96,-5.91,93.2,-0.34036043447945896,-0.36627144939368933,0.991444861373382,0.1305261922233061,-0.5255697413746699,0.8507505198066955
1007.02,-6.01,92.6,-0.7326018514366399,-0.8339031881888973,0.9961946980911713,0.08715574275422067,-0.5254681037944368,0.8508133002572768
1007.06,-6.25,92.0,-1.1463671094387777,-0.7501616161847936,0.9990482215814263,0.0436193873752191,-0.5253664587148937,0.8508760685654356
1007.12,-6.53,92.4,-0.9047106184636022,-0.5329152811087391,1.0,-1.3544342394676754e-12,-0.5252648061375398,0.8509388247302463
1007.12,-6.5,93.3,-0.8143089356670067,-0.4892861711645514,0.9990482215819428,-0.04361938736338733,-0.5251631460638257,0.8510015687508131
1007.15,-6.45,93.3,-0.827202041860525,-0.19554227660988882,0.9961946980922036,-0.08715574274242269,-0.5250614784952508,0.8510643006262107
1007.09,-6.52,93.2,-0.7301083154792917,-0.3947680935283285,0.9914448613749278,-0.13052619221156436,-0.5249598034331692,0.8511270203556038
1007.23,-6.48,92.9,-0.45853003719256197,0.19937453446262327,0.9848077530142685,-0.1736481776552452,-0.5248581208790802,0.8511897279380671
1007.37,-6.52,92.9,-0.19592116020854144,0.21381042767493597,0.9762960071200673,-0.21643961393749908,-0.5247564308344838,0.851252423372676
1007.32,-6.57,92.4,-0.3448160981443134,0.10344978714589624,0.9659258262900837,-0.25881904509873105,-0.524654733300734,0.8513151066585954
1007.44,-6.38,92.5,-0.3077598220187581,0.25550712700623895,0.9537169507504005,-0.3007057994973793,-0.5245530282793307,0.8513777777949009
1007.38,-6.62,91.7,-0.5690888768901008,-0.15568509947957007,0.939692620789511,-0.34202014331577063,-0.5244513157717741,0.8514404367806682
1007.44,-6.98,91.8,-0.6646526844234111,-0.3474720263398961,0.9238795325110136,-0.38268343236574903,-0.5243495957794186,0.8515030836150627
1007.45,-6.99,92.6,-0.5788555024883975,0.036418501327001876,0.9063077870377452,-0.4226182617383509,-0.5242478683037646,0.8515657182971604
1007.58,-6.98,92.6,-0.535741938709818,0.06767994612472446,0.8870108331809443,-0.4617486132298038,-0.5241461333463121,0.8516283408260378
1007.68,-7.01,92.8,-0.45642231273757583,-0.3578808075816339,0.8660254037890392,-0.49999999999203143,-0.5240443909084164,0.8516909512008607
1007.75,-7.0,93.0,-0.35435266880101896,-0.20623817811839631,0.8433914458196053,-0.5372996083362762,-0.5239426409915777,0.8517535494207058
1007.78,-6.68,93.4,-0.09851566155331652,-0.26209667000691256,0.8191520442897141,-0.5735764363500145,-0.5238408835972967,0.8518161354846499
1007.8,-6.46,92.6,-0.21945561382614323,-0.2596906497357783,0.7933533402940137,-0.6087614290050996,-0.5237391187269289,0.8518787093918593
1007.9,-6.25,92.7,-0.3143782888136835,-0.10033091010541172,0.7660444431240363,-0.6427876096805112,-0.523637346381975,0.8519412711414113
1007.93,-6.1,91.9,-0.36973647678665555,0.21953345470199048,0.7372773368176733,-0.6755902076074217,-0.5235355665639357,0.8520038207323831
1007.94,-5.57,90.8,-0.33544138414425956,0.23575215333774424,0.7071067811864961,-0.707106781186599,-0.5234337792741669,0.8520663581639418
1007.96,-5.23,88.2,-0.2660867733298207,0.21165497645679068,0.6755902076180432,-0.7372773368079404,-0.5233319845141696,0.852128883435165
1008.07,-5.03,85.3,-0.4477713174682702,0.24413284754970935,0.6427876096915471,-0.766044443114776,-0.523230182285445,0.8521913965451305
1008.17,-4.97,85.1,-0.5474138048009523,0.42004538601601704,0.608761429016529,-0.7933533402852436,-0.5231283725893492,0.852253897493006
1008.17,-4.73,85.9,-0.6186369103410709,-0.04108981824799993,0.5735764363498953,-0.8191520442897976,-0.5230265554273836,0.8523163862778692
1008.18,-4.24,84.8,-0.13326795569013863,0.3982959351866037,0.5372996083484264,-0.8433914458118648,-0.5229247308010496,0.852378862898799
1008.3,-4.12,84.0,-0.11471299538719448,0.5174368837735647,0.5000000000045077,-0.8660254037818361,-0.5228228987117037,0.8524413273549633
1008.41,-4.32,84.9,-0.43906690940398085,0.7394729535733112,0.46174861324258243,-0.8870108331742922,-0.5227210591608475,0.8525037796454404
1008.43,-4.18,84.9,-0.8805441541769213,0.40686851997279205,0.4226182617514075,-0.9063077870316567,-0.5226192121499831,0.8525662197693098
1008.5,-3.68,84.7,-0.5842138734291474,-0.2613314946440863,0.3826834323656146,-0.9238795325110694,-0.5225173576804667,0.8526286477257395
1008.52,-3.3,83.0,-0.9243836885733172,0.10205290931467205,0.3420201433293082,-0.9396926207845837,-0.5224154957538008,0.852691063513809
1008.47,-2.84,82.1,-0.6733097951964014,0.2252863060476154,0.3007057995111189,-0.9537169507460684,-0.5223136263714389,0.8527534671326273
1008.37,-2.62,81.0,-0.8301118404151043,-0.12850810247859207,0.25881904511264653,-0.9659258262863551,-0.5222117495348833,0.8528158585812745
1008.39,-2.73,81.1,-0.6947860165382119,0.6478984420593736,0.216439613937357,-0.9762960071200987,-0.5221098652454911,0.8528782378589193
1008.38,-2.79,82.4,-0.6641444305960393,0.5773319455116465,0.17364817766943272,-0.9848077530117668,-0.5220079735047647,0.8529406049646416
1008.27,-2.29,81.8,-0.862689348142942,0.3733190171966942,0.13052619222584752,-0.9914448613730473,-0.5219060743142069,0.8530029598975221
1008.19,-1.81,79.5,-0.4103147325744618,0.6515687379182244,0.08715574275677425,-0.996194698090948,-0.5218041676751749,0.8530653026567298
1008.09,-1.58,78.7,-0.9431746572548376,0.657967754462344,0.043619387377780004,-0.9990482215813145,-0.5217022535891715,0.8531276332413456
1008.02,-1.39,78.0,-0.9943140688144501,0.597444166895663,1.2089099121268433e-12,-1.0,-0.5216003320576998,0.8531899516504501
1007.92,-0.83,76.8,-0.6683455268529948,0.5412155363028605,-0.04361938736082642,-0.9990482215820546,-0.5214984030821174,0.8532522578832132
1007.71,-0.24,74.2,-0.9872132821898646,0.07422893955806477,-0.08715574273986909,-0.996194698092427,-0.5213964666639272,0.8533145519387163
1007.58,0.14,72.9,-0.9743536518895495,0.1753138929163876,-0.13052619220902295,-0.9914448613752623,-0.521294522804633,0.8533768338160406
1007.53,0.84,70.9,-0.6964164961801517,0.07073940802806278,-0.17364817766705162,-0.9848077530121867,-0.5211925715055922,0.8534391035143563
1007.53,1.35,68.6,-0.43018446072698,0.3739536465245891,-0.2164396139349965,-0.976296007120622,-0.5210906127683085,0.8535013610327453
1007.46,1.54,67.5,-0.6852071721331795,0.14314723628925335,-0.25881904509625503,-0.9659258262907472,-0.5209886465942857,0.8535636063702895
1007.5,1.46,66.59,-0.45559778693601305,0.8789372312850373,-0.3007057994949346,-0.9537169507511714,-0.5208866729848817,0.8536258395261597
1007.48,1.13,67.33,-0.07948035337113965,0.9667382652134955,-0.34202014331336184,-0.9396926207903877,-0.5207846919416005,0.8536880604994381
1007.43,1.54,66.66,-0.9419342666142457,0.4861685277533741,-0.3826834323633808,-0.9238795325119946,-0.520682703465946,0.8537502692892072
1007.42,1.54,66.49,-1.1913572881882162,0.3058885612127714,-0.4226182617360277,-0.9063077870388284,-0.5205807075592767,0.8538124658946382
1007.34,1.17,67.4,-1.2472021712997525,0.3295250277371704,-0.46174861322753014,-0.8870108331821279,-0.5204787042230968,0.8538746503148141
1007.28,1.3,67.95,-1.1798193850348344,-0.15532616874186106,-0.49999999998981154,-0.866025403790321,-0.5203766934589106,0.8539368225488178
1007.26,1.29,68.11,-1.0842738159977392,-0.18533831752150237,-0.5372996083463872,-0.8433914458131638,-0.5202746752680768,0.853998982595821
1007.28,1.14,68.22,-1.2641716077587284,-0.343467824019532,-0.5735764363479148,-0.8191520442911844,-0.5201726496521,0.854061130454907
1007.27,1.12,68.33,-1.3710019346190092,-0.4720738239628773,-0.608761429003066,-0.7933533402955741,-0.5200706166124847,0.8541232661251594
1007.18,1.21,67.37,-0.949735105667449,-0.5549803861965211,-0.6427876096785475,-0.766044443125684,-0.51996857615059,0.8541853896057506
1007.09,1.22,66.64,-0.7464168054714274,-0.4847287411633741,-0.6755902076162607,-0.7372773368095739,-0.5198665282679209,0.8542475008957644
1007.11,1.26,66.45,-0.5254588299781988,-0.4316167489775418,-0.7071067811847864,-0.7071067811883086,-0.519764472965982,0.8543095999942848
1007.07,1.78,65.45,-0.27429353622467595,-0.16481218397121733,-0.7372773368062087,-0.6755902076199332,-0.5196624102461331,0.8543716869004846
1007.06,1.73,64.92,0.6209622324234579,0.15493839389794703,-0.7660444431131284,-0.6427876096935107,-0.5195603401098791,0.8544337616134482
1007.06,1.39,66.38,0.7863540170824657,0.23248088054347452,-0.7933533402836832,-0.6087614290185626,-0.5194582625586767,0.8544958241322897
1007.02,1.35,66.18,0.4601651297548226,-0.5406921983510833,-0.8191520442883273,-0.5735764363519951,-0.5193561775940312,0.8545578744560939
1006.92,0.88,67.92,0.5975146656328026,-0.5013743355555009,-0.8433914458104875,-0.5372996083505883,-0.5192540852173027,0.8546199125840342
1006.82,0.22,71.0,0.24196654342075327,-0.4939151666683386,-0.8660254037805544,-0.5000000000067276,-0.5191519854299964,0.8546819385151958
1006.81,-0.14,72.9,0.49318085155943187,-0.5382124558713907,-0.8870108331731086,-0.46174861324485617,-0.5190498782336183,0.8547439522486638
1006.82,-0.52,74.2,-0.10022058478464234,-0.5204381177291152,-0.9063077870367233,-0.4226182617405422,-0.5189477636295282,0.8548059537836125
1006.84,-0.7,75.4,0.3099320118772021,-0.00649215016384088,-0.9238795325100884,-0.3826834323679828,-0.5188456416192323,0.8548679431191272
1006.79,-1.06,76.4,-0.6245924793111293,-0.7937154621071563,-0.939692620783707,-0.34202014333171693,-0.5187435122042364,0.8549299202542938
1006.7,-1.27,77.7,-0.31333938587703997,-0.4880762535282775,-0.9537169507452976,-0.30070579951356363,-0.5186413753859012,0.854991885188287
1006.69,-1.32,78.1,0.1961706640036302,0.03894959029790725,-0.9659258262856917,-0.25881904511512255,-0.5185392311657325,0.8550538379201926
1006.77,-1.43,78.7,0.1991768797231941,-0.018126516039556017,-0.9762960071195439,-0.21643961393985958,-0.518437079545237,0.8551157784490973
1006.8,-1.56,78.6,-0.738866630451391,-1.542133620152744,-0.9848077530113217,-0.17364817767195712,-0.5183349205257751,0.8551777067741759
1006.74,-1.53,78.5,-0.9603691616684882,-1.9012077933030267,-0.9914448613727128,-0.13052619222838893,-0.5182327541088537,0.855239622894515
1006.81,-1.61,78.3,-1.362942059873633,-1.4362412546043295,-0.9961946980907246,-0.08715574275932784,-0.5181305802959792,0.8553015268092019
1006.82,-1.98,80.2,-1.372262346888168,-1.7067501431999286,-0.9990482215818374,-0.04361938736580285,-0.5180283990885126,0.8553634185174116
1006.79,-1.89,80.2,-1.0263889747259352,-1.681495070632395,-1.0,-3.772254063721362e-12,-0.5179262104879611,0.8554252980182315
1006.81,-1.92,80.1,-1.3188031376648246,-1.8353087707754825,-0.9990482215821664,0.04361938735826552,-0.5178240144958313,0.8554871653107492
1006.83,-2.12,80.9,-0.9018300568906603,-1.6609643429311143,-0.9961946980926504,0.0871557427373155,-0.5177218111134846,0.8555490203941405
1006.87,-2.34,82.1,-0.9514017884171669,-1.248893364942186,-0.9914448613736976,0.13052619222090897,-0.5176196003424283,0.8556108632674931
1006.88,-2.55,82.8,-0.6078236509252913,-0.9880032436059354,-0.9848077530126318,0.17364817766452723,-0.5175173821841696,0.8556726939298952
1006.83,-2.66,83.5,-0.6558078453786316,-1.2028366763363332,-0.9762960071211768,0.21643961393249392,-0.5174151566400703,0.855734512380523
1006.84,-2.73,83.7,-0.7145000681378021,-0.9516247435996377,-0.9659258262914107,0.258819045093779,-0.5173129237116377,0.8557963186184651
1006.76,-2.89,84.2,-1.1415232114506273,-1.4046439967904487,-0.9537169507519422,0.3007057994924899,-0.5172106834003797,0.8558581126428096
1006.75,-3.05,84.6,-0.7627255972447347,-1.44053797704457,-0.9396926207862873,0.34202014332462743,-0.5171084357076579,0.8559198944527339
1006.81,-3.23,85.2,-1.411975168407049,-1.2713481520818306,-0.9238795325129756,0.3826834323610126,-0.5170061806349803,0.8559816640473265
1006.82,-3.41,85.1,-1.0452934551995483,-0.9313224965161045,-0.9063077870399118,0.4226182617337045,-0.516903918183855,0.8560434214256767
1006.81,-3.56,86.3,-1.370515987786803,-0.5315881180206756,-0.8870108331833115,0.4617486132252564,-0.5168016483556439,0.8561051665869617
1006.82,-3.8,85.6,-1.2150624606686942,-0.8795585351036839,-0.8660254037843267,0.500000000000194,-0.5166993711518554,0.856166899530271
1006.71,-3.89,86.9,-0.779980991950208,0.00544538303241046,-0.8433914458145412,0.5372996083442253,-0.516597086573949,0.8562286202547237
1006.67,-4.0,86.8,-0.7506183867734684,-0.47819665142867296,-0.8191520442926546,0.573576436345815,-0.5164947946234333,0.8562903287594095
1006.7,-3.82,84.7,-0.8604005081828752,-0.44789615483798273,-0.7933533402971347,0.6087614290010323,-0.5163924953016708,0.8563520250435063
1006.71,-4.0,84.2,-0.8489716876291415,-0.528438334722347,-0.7660444431273317,0.6427876096765839,-0.51629018861017,0.8564137091061044
1006.78,-4.19,84.1,-0.7170716412410834,-0.18277926941483,-0.7372773368113056,0.6755902076143707,-0.5161878745504398,0.856475380946294
1006.79,-4.22,83.4,-0.8611747728798556,-0.32369431653232544,-0.7071067811901212,0.7071067811829739,-0.516085553123843,0.8565370405632537
1006.76,-4.26,82.8,-1.071884615390526,-0.787377527802962,-0.6755902076218231,0.7372773368044768,-0.5159832243318885,0.8565986879560744
1006.78,-4.24,82.6,-0.7231025741129261,-0.26461796483092426,-0.6427876096954743,0.7660444431114807,-0.5158808881760855,0.8566603231238465
1006.74,-4.38,83.4,-0.5465566256045513,-0.6112903197399466,-0.6087614290090514,0.7933533402909814,-0.5157785446577969,0.8567219460657495
1006.69,-4.49,82.5,-0.8680863307539644,-0.4328118787165145,-0.5735764363540948,0.8191520442868571,-0.5156761937785322,0.8567835567808743
1006.62,-4.9,83.4,-0.7875493362410617,-0.3197906236684606,-0.5372996083527501,0.8433914458091102,-0.5155738355398009,0.8568451552683124
1006.69,-4.99,84.9,0.03139525976465686,-0.4990133642141358,-0.5000000000089476,0.8660254037792727,-0.5154714699429661,0.8569067415272433
1006.72,-4.87,85.0,0.14900059399630322,0.796177632811139,-0.46174861323422217,0.8870108331786443,-0.5153690969895377,0.8569683155567588
1006.59,-4.91,86.9,0.057912929909475636,0.8079270341740646,-0.4226182617428653,0.90630778703564,-0.5152667166810253,0.8570298773559508
1006.53,-5.03,87.1,0.5416702059593773,0.17746376524779844,-0.3826834323703511,0.9238795325091075,-0.5151643290187925,0.8570914269239993
1006.4,-5.37,87.0,-0.6619266424326397,-0.19481560522158464,-0.3420201433341257,0.9396926207828303,-0.5150619340043495,0.8571529642599967
1006.41,-5.64,87.8,-0.9346426117332624,-0.2946916835141876,-0.3007057995160083,0.9537169507445268,-0.5149595316392063,0.8572144893630353
1006.23,-5.7,89.3,-1.0813313460619816,-0.39143648274500764,-0.2588190451035425,0.9659258262887945,-0.5148571219247267,0.8572760022322957
1006.12,-5.74,90.3,-0.9158712103013535,-0.16149280523024534,-0.21643961394236216,0.9762960071189891,-0.5147547048624211,0.8573375028668708
1005.98,-5.88,89.7,-1.059812262631181,0.76999868050314,-0.1736481776744815,0.9848077530108765,-0.5146522804538,0.8573989912658535
1005.96,-6.17,90.0,-1.267631193995771,0.07753164520926864,-0.13052619223093034,0.9914448613723782,-0.5145498487002275,0.857460467428425
1005.96,-6.21,91.1,-1.3097585828793539,-0.02514864954359348,-0.08715574274738488,0.9961946980917694,-0.5144474096032143,0.8575219313536784
1005.95,-6.11,92.0,-0.3366728802941672,0.3560215887757782,-0.04361938736836375,0.9990482215817256,-0.514344963164271,0.8575833830407074
1005.9,-5.92,91.6,0.3260781391363717,0.2647131413008448,-6.335598215315881e-12,1.0,-0.5142425093847625,0.8576448224886934
1005.75,-5.86,90.8,-0.2714059906710026,0.28006925612764366,0.043619387355704614,0.9990482215822782,-0.5141400482661993,0.8577062496967305
1005.72,-6.16,90.4,-0.26971839214592236,-0.2532824291936147,0.08715574273476191,0.9961946980928738,-0.5140375798100927,0.8577676646639126
1005.61,-5.84,91.3,0.22735933921844487,-0.48980376771739126,0.13052619221836756,0.9914448613740321,-0.5139351040178075,0.8578290673894219
1005.76,-5.65,90.4,0.1680221915866651,0.3519496315304422,0.17364817766200283,0.9848077530130769,-0.513832620890855,0.8578904578723526
1005.88,-5.52,89.4,0.4497258721585931,-0.01570477351612537,0.21643961392999134,0.9762960071217317,-0.5137301304306977,0.8579518361118288
1005.94,-5.47,89.4,-0.6007327293374469,-0.10592538837682758,0.25881904509130305,0.965925826292074,-0.5136276326388473,0.8580132021069451
1006.0,-5.54,89.4,-0.5789564019921934,-0.39345836449649113,0.30070579950392357,0.9537169507483372,-0.5135251275166687,0.8580745558568843
1006.01,-5.53,89.5,-0.9108627614779168,-0.5802835770145695,0.3420201433222187,0.9396926207871641,-0.5134226150656738,0.8581358973607415
1005.78,-5.52,88.7,-1.4218006324692787,-1.3923300476215972,0.3826834323586444,0.9238795325139565,-0.5133200952873743,0.858197226617612
1005.69,-5.58,87.2,-1.1675650718177173,-0.7905009823341704,0.42261826173138134,0.906307787040995,-0.513217568183136,0.8582585436266791
1005.65,-6.19,87.0,-1.4242804341609507,-0.3209754583551419,0.4617486132358904,0.8870108331777758,-0.5131150337544707,0.8583198483870383
1005.72,-6.35,89.0,-0.9078926937404008,-0.06189391450537551,0.499999999997974,0.8660254037856083,-0.5130124920028905,0.8583811408977857
1005.71,-6.47,89.6,-0.8595271857099112,-0.028513453414132632,0.5372996083420635,0.8433914458159184,-0.5129099429297612,0.8584424211581049
1005.74,-6.68,89.7,-0.6545197739400187,0.46000420163462297,0.5735764363437152,0.8191520442941249,-0.5128073865365954,0.858503689167092
1005.43,-7.12,90.1,-1.2266968069860835,-0.09008298246698669,0.6087614289989987,0.7933533402986951,-0.5127048228249053,0.8585649449238435
